group,level,student_id,time_index,n_timepoints,gpa,gpa_time_varying,katz_direction,avg_friend_gpa,katz_centrality,in_degree,out_degree
sophomores,university,sophomores_527,4,6,7.8,False,outgoing_original_ties,6.45,0.009749066286947336,1,4
sophomores,university,sophomores_528,4,6,6.6,False,outgoing_original_ties,7.36,0.047591760822884015,14,16
sophomores,university,sophomores_529,4,6,7.4,False,outgoing_original_ties,7.355714285714286,0.02410049476420581,14,7
sophomores,university,sophomores_530,4,6,8.0,False,outgoing_original_ties,7.566923076923077,0.03602460495656009,11,13
sophomores,university,sophomores_531,4,6,6.0,False,outgoing_original_ties,6.895294117647058,0.04281337706183246,5,17
sophomores,university,sophomores_532,4,6,8.0,False,outgoing_original_ties,8.3,0.024329851379058416,0,6
sophomores,university,sophomores_533,4,6,7.8,False,outgoing_original_ties,6.1899999999999995,0.00980200609324242,5,2
sophomores,university,sophomores_534,4,6,5.4,False,outgoing_original_ties,6.2,0.007124312725309006,0,1
sophomores,university,sophomores_535,4,6,6.2,False,outgoing_original_ties,7.933333333333333,0.0206464401509032,8,3
sophomores,university,sophomores_536,4,6,7.8,False,outgoing_original_ties,6.9430000000000005,0.025231967049228678,0,10
sophomores,university,sophomores_537,4,6,8.2,False,outgoing_original_ties,6.2,0.007890371497250878,13,1
sophomores,university,sophomores_538,4,6,5.6,False,outgoing_original_ties,8.1,0.010182814321121798,10,2
sophomores,university,sophomores_539,4,6,5.4,False,outgoing_original_ties,6.8,0.008017693683007726,0,2
sophomores,university,sophomores_540,4,6,7.0,False,outgoing_original_ties,7.5200000000000005,0.025703826786141335,0,5
sophomores,university,sophomores_541,4,6,9.0,False,outgoing_original_ties,7.568235294117647,0.04160114902540104,10,17
sophomores,university,sophomores_542,4,6,6.6,False,outgoing_original_ties,7.55,0.03799181081014305,0,11
sophomores,university,sophomores_543,4,6,9.0,False,outgoing_original_ties,7.400000000000001,0.015683742330473226,17,6
sophomores,university,sophomores_544,4,6,7.4,False,outgoing_original_ties,7.566923076923077,0.074502640385762,27,26
sophomores,university,sophomores_545,4,6,8.0,False,outgoing_original_ties,7.68,0.018101982114063248,0,5
sophomores,university,sophomores_546,4,6,7.4,False,outgoing_original_ties,7.235714285714286,0.045301839630818345,0,14
sophomores,university,sophomores_547,4,6,4.6,False,outgoing_original_ties,6.996666666666666,0.033419926989818174,1,9
sophomores,university,sophomores_548,4,6,6.0,False,outgoing_original_ties,6.492857142857142,0.014973277511753,2,7
sophomores,university,sophomores_549,4,6,7.4,False,outgoing_original_ties,7.165384615384615,0.03938789464871378,0,13
sophomores,university,sophomores_550,4,6,7.8,False,outgoing_original_ties,6.9,0.014805841167470447,3,2
sophomores,university,sophomores_551,4,6,9.4,False,outgoing_original_ties,7.171428571428572,0.048047310340805165,17,14
sophomores,university,sophomores_552,4,6,7.0,False,outgoing_original_ties,7.959999999999999,0.01479047325451903,16,5
sophomores,university,sophomores_553,4,6,8.4,False,outgoing_original_ties,7.381818181818181,0.031047822892091754,9,11
sophomores,university,sophomores_554,4,6,5.8,False,outgoing_original_ties,7.8,0.013203009162102725,3,1
sophomores,university,sophomores_555,4,6,5.2,False,outgoing_original_ties,7.296666666666667,0.010028748688177434,11,3
sophomores,university,sophomores_556,4,6,8.2,False,outgoing_original_ties,9.0,0.011589257277516862,9,2
sophomores,university,sophomores_557,4,6,7.2,False,outgoing_original_ties,7.675,0.01882008998298162,4,8
sophomores,university,sophomores_558,4,6,6.0,False,outgoing_original_ties,6.866666666666667,0.01957419502533102,9,3
sophomores,university,sophomores_559,4,6,6.6,False,outgoing_original_ties,7.6000000000000005,0.01911774066256522,2,3
sophomores,university,sophomores_560,4,6,7.2,False,outgoing_original_ties,7.468999999999999,0.03566686493259596,15,10
sophomores,university,sophomores_561,4,6,8.0,False,outgoing_original_ties,7.950000000000001,0.014194939659667704,0,4
sophomores,university,sophomores_562,4,6,5.67,False,outgoing_original_ties,8.3,0.00941360391345502,5,2
sophomores,university,sophomores_563,4,6,8.4,False,outgoing_original_ties,7.427499999999999,0.062011488664530885,28,20
sophomores,university,sophomores_564,4,6,5.0,False,outgoing_original_ties,,0.006199738750271721,3,0
sophomores,university,sophomores_565,4,6,8.0,False,outgoing_original_ties,7.687777777777778,0.040751968375849726,20,9
sophomores,university,sophomores_566,4,6,8.0,False,outgoing_original_ties,7.285714285714286,0.024966294818245572,9,7
sophomores,university,sophomores_567,4,6,8.6,False,outgoing_original_ties,7.622222222222222,0.03177030728250617,11,9
sophomores,university,sophomores_568,4,6,8.8,False,outgoing_original_ties,,0.006199738750271721,0,0
sophomores,university,sophomores_569,4,6,8.6,False,outgoing_original_ties,7.959999999999999,0.017770871199236246,4,5
sophomores,university,sophomores_570,4,6,7.0,False,outgoing_original_ties,7.1,0.017403883491894565,0,4
sophomores,university,sophomores_571,4,6,8.0,False,outgoing_original_ties,7.281666666666666,0.058459236461143746,5,18
sophomores,university,sophomores_572,4,6,7.6,False,outgoing_original_ties,7.4766666666666675,0.024354606078481784,8,9
sophomores,university,sophomores_573,4,6,7.6,False,outgoing_original_ties,9.0,0.007365210233377264,0,1
sophomores,university,sophomores_574,4,6,6.29,False,outgoing_original_ties,,0.006199738750271721,0,0
sophomores,university,sophomores_575,4,6,7.0,False,outgoing_original_ties,7.347777777777777,0.03148024956599694,24,9
sophomores,university,sophomores_576,4,6,8.4,False,outgoing_original_ties,7.275,0.031532243020340266,9,8
sophomores,university,sophomores_577,4,6,6.2,False,outgoing_original_ties,7.249,0.03496011097878755,3,10
sophomores,university,sophomores_578,4,6,8.6,False,outgoing_original_ties,7.5,0.022036107701760975,0,6
sophomores,university,sophomores_579,4,6,6.8,False,outgoing_original_ties,,0.006199738750271721,0,0
sophomores,university,sophomores_580,4,6,8.6,False,outgoing_original_ties,6.91,0.01463244132140344,10,3
sophomores,university,sophomores_581,4,6,6.6,False,outgoing_original_ties,7.119999999999999,0.038358201644010624,0,10
sophomores,university,sophomores_582,4,6,7.4,False,outgoing_original_ties,7.091176470588235,0.04976438967407456,0,17
sophomores,university,sophomores_583,4,6,7.4,False,outgoing_original_ties,6.2,0.007124312725309006,0,1
sophomores,university,sophomores_584,4,6,9.0,False,outgoing_original_ties,7.05,0.014233035495191044,9,4
sophomores,university,sophomores_585,4,6,8.4,False,outgoing_original_ties,7.35,0.023067066213673708,0,4
sophomores,university,sophomores_586,4,6,7.4,False,outgoing_original_ties,7.173076923076924,0.08203567605950589,2,26
sophomores,university,sophomores_587,4,6,7.8,False,outgoing_original_ties,7.8,0.027311080631474582,0,6
sophomores,university,sophomores_588,4,6,7.0,False,outgoing_original_ties,7.527272727272726,0.04345614384413515,19,11
sophomores,university,sophomores_589,4,6,7.6,False,outgoing_original_ties,6.92,0.015761170671139687,19,5
sophomores,university,sophomores_590,4,6,5.6,False,outgoing_original_ties,7.238461538461538,0.03716695800501847,1,13
sophomores,university,sophomores_591,4,6,6.8,False,outgoing_original_ties,7.25,0.013508361830598753,0,2
sophomores,university,sophomores_592,4,6,6.4,False,outgoing_original_ties,,0.006199738750271721,0,0
sophomores,university,sophomores_593,4,6,6.6,False,outgoing_original_ties,7.0,0.007410856017093688,8,1
sophomores,university,sophomores_594,4,6,7.0,False,outgoing_original_ties,7.4,0.013391509696911157,8,4
sophomores,university,sophomores_595,4,6,5.2,False,outgoing_original_ties,6.2,0.007124312725309006,3,1
sophomores,university,sophomores_596,4,6,5.29,False,outgoing_original_ties,7.4,0.00817320659224795,9,1
sophomores,university,sophomores_597,4,6,5.4,False,outgoing_original_ties,7.4,0.00817320659224795,0,1
sophomores,university,sophomores_598,4,6,6.4,False,outgoing_original_ties,,0.006199738750271721,0,0
sophomores,university,sophomores_599,4,6,6.2,False,outgoing_original_ties,7.242500000000001,0.011291133109011755,21,4
sophomores,university,sophomores_600,4,6,5.4,False,outgoing_original_ties,6.6,0.01153783720155328,3,2
sophomores,university,sophomores_601,4,6,9.4,False,outgoing_original_ties,7.4,0.017078979102642756,0,4
sophomores,university,sophomores_602,4,6,6.8,False,outgoing_original_ties,7.1,0.00916867657478954,13,2
sophomores,university,sophomores_603,4,6,7.0,False,outgoing_original_ties,5.4,0.008657947135755505,0,1
sophomores,university,sophomores_604,4,6,6.6,False,outgoing_original_ties,7.442,0.04285377818945318,5,10
sophomores,university,sophomores_605,4,6,5.4,False,outgoing_original_ties,7.8,0.030020271030645324,16,6
sophomores,university,sophomores_606,4,6,4.88,False,outgoing_original_ties,,0.006199738750271721,0,0
sophomores,university,sophomores_607,4,6,4.67,False,outgoing_original_ties,7.0,0.007410856017093688,0,1
sophomores,university,sophomores_608,4,6,4.67,False,outgoing_original_ties,,0.006199738750271721,0,0
sophomores,university,sophomores_609,4,6,5.2,False,outgoing_original_ties,4.25,0.00670740413225622,0,1
sophomores,university,sophomores_610,4,6,7.17,False,outgoing_original_ties,6.45,0.01670585867606607,3,5
sophomores,university,sophomores_611,4,6,7.57,False,outgoing_original_ties,7.0525,0.0327061223675813,18,8
sophomores,university,sophomores_612,4,6,6.17,False,outgoing_original_ties,6.9399999999999995,0.021586798358852983,2,4
sophomores,university,sophomores_613,4,6,5.83,False,outgoing_original_ties,6.545833333333333,0.041169657403658556,9,12
sophomores,university,sophomores_614,4,6,6.0,False,outgoing_original_ties,6.8375,0.044140838401692944,7,16
sophomores,university,sophomores_615,4,6,7.0,False,outgoing_original_ties,6.8532142857142855,0.07981348395814448,15,28
sophomores,university,sophomores_616,4,6,7.17,False,outgoing_original_ties,6.73875,0.02672613906856659,13,8
sophomores,university,sophomores_617,4,6,6.83,False,outgoing_original_ties,,0.006199738750271721,4,0
sophomores,university,sophomores_618,4,6,5.86,False,outgoing_original_ties,,0.006199738750271721,1,0
sophomores,university,sophomores_619,4,6,7.83,False,outgoing_original_ties,6.8578947368421055,0.05321150149839517,1,19
sophomores,university,sophomores_620,4,6,5.0,False,outgoing_original_ties,5.976666666666667,0.020252492263786972,18,6
sophomores,university,sophomores_621,4,6,6.5,False,outgoing_original_ties,7.3066666666666675,0.0152230218196806,12,3
sophomores,university,sophomores_622,4,6,6.0,False,outgoing_original_ties,6.779375,0.05325087481545201,7,16
sophomores,university,sophomores_623,4,6,5.67,False,outgoing_original_ties,7.478333333333333,0.03492443103972156,10,12
sophomores,university,sophomores_624,4,6,5.67,False,outgoing_original_ties,6.773333333333333,0.024304666308668805,3,6
sophomores,university,sophomores_625,4,6,7.17,False,outgoing_original_ties,6.755714285714285,0.035787136676419855,13,14
sophomores,university,sophomores_626,4,6,6.5,False,outgoing_original_ties,6.734615384615385,0.03765498251817761,8,13
sophomores,university,sophomores_627,4,6,6.17,False,outgoing_original_ties,6.7524999999999995,0.01564254676176712,2,4
sophomores,university,sophomores_628,4,6,5.17,False,outgoing_original_ties,6.286153846153846,0.04368348701585612,27,13
sophomores,university,sophomores_629,4,6,7.17,False,outgoing_original_ties,6.807272727272727,0.05340458245052897,11,22
sophomores,university,sophomores_630,4,6,6.83,False,outgoing_original_ties,6.653333333333333,0.045065972662355076,1,12
sophomores,university,sophomores_631,4,6,7.83,False,outgoing_original_ties,6.6370588235294115,0.04659732210506607,8,17
sophomores,university,sophomores_632,4,6,7.33,False,outgoing_original_ties,5.96,0.0097731778127459,17,2
sophomores,university,sophomores_633,4,6,6.5,False,outgoing_original_ties,6.562857142857142,0.03627991196919204,13,14
sophomores,university,sophomores_634,4,6,7.67,False,outgoing_original_ties,6.865,0.025977418915894144,23,8
sophomores,university,sophomores_635,4,6,4.5,False,outgoing_original_ties,6.618333333333333,0.02477392808583877,0,12
sophomores,university,sophomores_636,4,6,6.67,False,outgoing_original_ties,7.090833333333333,0.039521926855334684,0,12
sophomores,university,sophomores_637,4,6,7.83,False,outgoing_original_ties,6.0024999999999995,0.01718735415485325,4,4
sophomores,university,sophomores_638,4,6,8.17,False,outgoing_original_ties,6.898333333333334,0.04655563553032041,19,12
sophomores,university,sophomores_639,4,6,6.67,False,outgoing_original_ties,7.0,0.034460464498779625,13,11
sophomores,university,sophomores_640,4,6,5.83,False,outgoing_original_ties,5.65,0.01209479824841445,11,2
sophomores,university,sophomores_641,4,6,6.17,False,outgoing_original_ties,6.475833333333333,0.036583976550502204,16,12
sophomores,university,sophomores_642,4,6,7.5,False,outgoing_original_ties,6.67,0.009021532069653736,13,1
sophomores,university,sophomores_643,4,6,6.57,False,outgoing_original_ties,7.793333333333334,0.015998856584768677,3,3
sophomores,university,sophomores_644,4,6,8.17,False,outgoing_original_ties,,0.006199738750271721,1,0
sophomores,university,sophomores_645,4,6,7.67,False,outgoing_original_ties,6.868,0.020405496033693044,14,5
sophomores,university,sophomores_646,4,6,8.0,False,outgoing_original_ties,7.30125,0.026877784902718044,12,8
sophomores,university,sophomores_647,4,6,8.0,False,outgoing_original_ties,7.390000000000001,0.011774320721207519,15,3
sophomores,university,sophomores_648,4,6,6.5,False,outgoing_original_ties,7.0815,0.055003698934082364,7,20
sophomores,university,sophomores_649,4,6,6.67,False,outgoing_original_ties,6.9350000000000005,0.01641603492515312,0,4
sophomores,university,sophomores_650,4,6,5.5,False,outgoing_original_ties,6.545384615384616,0.041642462275850244,7,13
sophomores,university,sophomores_651,4,6,5.67,False,outgoing_original_ties,7.21875,0.03604886323127896,8,8
sophomores,university,sophomores_652,4,6,7.5,False,outgoing_original_ties,6.726470588235294,0.05712781591588916,4,17
sophomores,university,sophomores_653,4,6,6.67,False,outgoing_original_ties,6.613333333333333,0.014835500366921758,0,3
sophomores,university,sophomores_654,4,6,7.5,False,outgoing_original_ties,6.0649999999999995,0.012132248382369558,10,2
sophomores,university,sophomores_655,4,6,5.5,False,outgoing_original_ties,8.125,0.011213319546298386,15,2
sophomores,university,sophomores_656,4,6,5.83,False,outgoing_original_ties,6.890000000000001,0.017343167483329626,7,3
sophomores,university,sophomores_657,4,6,6.67,False,outgoing_original_ties,7.5840000000000005,0.027560649658669393,6,5
sophomores,university,sophomores_658,4,6,6.83,False,outgoing_original_ties,6.29,0.008088974974602928,0,1
sophomores,university,sophomores_659,4,6,9.67,False,outgoing_original_ties,,0.006199738750271721,0,0
sophomores,university,sophomores_660,4,6,6.5,False,outgoing_original_ties,5.67,0.012772435701379812,0,2
sophomores,university,sophomores_661,4,6,7.83,False,outgoing_original_ties,7.62,0.009468946443476256,1,2
sophomores,university,sophomores_662,4,6,6.67,False,outgoing_original_ties,6.9125,0.02477210718358548,2,8
sophomores,university,sophomores_663,4,6,6.0,False,outgoing_original_ties,,0.006199738750271721,0,0
sophomores,university,sophomores_664,4,6,5.5,False,outgoing_original_ties,6.210000000000001,0.015433720732137399,1,4
sophomores,university,sophomores_665,4,6,7.88,False,outgoing_original_ties,6.4079999999999995,0.014570261903777656,0,5
sophomores,university,sophomores_666,4,6,6.83,False,outgoing_original_ties,,0.006199738750271721,0,0
sophomores,university,sophomores_667,4,6,6.33,False,outgoing_original_ties,6.852222222222222,0.02949651558662203,7,9
sophomores,university,sophomores_668,4,6,8.17,False,outgoing_original_ties,,0.006199738750271721,0,0
sophomores,university,sophomores_669,4,6,5.0,False,outgoing_original_ties,6.33,0.00861505936478027,1,1
sophomores,university,sophomores_670,4,6,7.63,False,outgoing_original_ties,7.086666666666666,0.014892703090951363,10,3
sophomores,university,sophomores_671,4,6,4.71,False,outgoing_original_ties,7.52421052631579,0.04884501219205885,6,19
sophomores,university,sophomores_672,4,6,8.38,False,outgoing_original_ties,7.268666666666666,0.08607745570130776,7,30
sophomores,university,sophomores_673,4,6,8.63,False,outgoing_original_ties,7.565,0.013886277429789146,12,2
sophomores,university,sophomores_674,4,6,5.5,False,outgoing_original_ties,7.34375,0.04552075460909836,6,16
sophomores,university,sophomores_675,4,6,6.75,False,outgoing_original_ties,6.858125,0.052363994086742,7,16
sophomores,university,sophomores_676,4,6,6.75,False,outgoing_original_ties,8.0,0.013502294233861128,14,1
sophomores,university,sophomores_677,4,6,8.88,False,outgoing_original_ties,8.047142857142857,0.05424217210886495,18,14
sophomores,university,sophomores_678,4,6,9.5,False,outgoing_original_ties,8.125,0.02056181935010007,3,4
sophomores,university,sophomores_679,4,6,8.0,False,outgoing_original_ties,7.557241379310344,0.08918068304694918,41,29
sophomores,university,sophomores_680,4,6,7.38,False,outgoing_original_ties,8.29375,0.031137228436053696,16,8
sophomores,university,sophomores_681,4,6,4.5,False,outgoing_original_ties,7.688888888888887,0.03572130919421906,6,9
sophomores,university,sophomores_682,4,6,7.88,False,outgoing_original_ties,7.994545454545454,0.0481886603650539,10,11
sophomores,university,sophomores_683,4,6,8.63,False,outgoing_original_ties,6.946666666666666,0.02407924534738748,5,9
sophomores,university,sophomores_684,4,6,6.88,False,outgoing_original_ties,7.912105263157895,0.06602765373973132,10,19
sophomores,university,sophomores_685,4,6,6.38,False,outgoing_original_ties,7.351999999999999,0.07165870005019626,20,20
sophomores,university,sophomores_686,4,6,8.5,False,outgoing_original_ties,8.186,0.03650056048349193,8,10
sophomores,university,sophomores_687,4,6,9.13,False,outgoing_original_ties,8.25,0.01649114073449992,14,2
sophomores,university,sophomores_688,4,6,6.13,False,outgoing_original_ties,7.96,0.02700406299322756,1,9
sophomores,university,sophomores_689,4,6,8.38,False,outgoing_original_ties,8.215,0.04150598899473001,32,10
sophomores,university,sophomores_690,4,6,8.38,False,outgoing_original_ties,7.377777777777778,0.028081544062708245,8,9
sophomores,university,sophomores_691,4,6,9.25,False,outgoing_original_ties,8.290000000000001,0.03471436506997506,0,10
sophomores,university,sophomores_692,4,6,8.0,False,outgoing_original_ties,8.032,0.0362596216713089,17,10
sophomores,university,sophomores_693,4,6,8.38,False,outgoing_original_ties,7.544000000000001,0.06815215715019075,0,20
sophomores,university,sophomores_694,4,6,8.38,False,outgoing_original_ties,7.8012500000000005,0.03105944415713542,0,8
sophomores,university,sophomores_695,4,6,7.29,False,outgoing_original_ties,8.0,0.013502294233861128,14,1
sophomores,university,sophomores_696,4,6,9.13,False,outgoing_original_ties,7.4655000000000005,0.05618469124954564,26,20
sophomores,university,sophomores_697,4,6,8.75,False,outgoing_original_ties,7.507272727272727,0.04226888973531841,13,11
sophomores,university,sophomores_698,4,6,7.38,False,outgoing_original_ties,7.772500000000001,0.030593161503024647,10,8
sophomores,university,sophomores_699,4,6,7.38,False,outgoing_original_ties,8.126666666666667,0.015566181686481002,17,3
sophomores,university,sophomores_700,4,6,5.75,False,outgoing_original_ties,7.101999999999999,0.01331856990197534,0,5
sophomores,university,sophomores_701,4,6,7.63,False,outgoing_original_ties,8.114444444444445,0.040563497757953176,8,9
sophomores,university,sophomores_702,4,6,7.63,False,outgoing_original_ties,8.053333333333335,0.033598318577801406,5,9
sophomores,university,sophomores_703,4,6,5.63,False,outgoing_original_ties,7.75,0.00809722662012992,0,1
sophomores,university,sophomores_704,4,6,8.0,False,outgoing_original_ties,7.849166666666668,0.04082929909567594,4,12
sophomores,university,sophomores_705,4,6,5.75,False,outgoing_original_ties,7.4799999999999995,0.016964610635211333,1,4
sophomores,university,sophomores_706,4,6,7.75,False,outgoing_original_ties,7.6275,0.009523098555671978,2,4
sophomores,university,sophomores_707,4,6,6.0,False,outgoing_original_ties,7.8340000000000005,0.021935916057803168,7,5
sophomores,university,sophomores_708,4,6,6.0,False,outgoing_original_ties,5.863333333333333,0.009919797146458052,1,3
sophomores,university,sophomores_709,4,6,7.5,False,outgoing_original_ties,7.960000000000001,0.017450996048829912,12,6
sophomores,university,sophomores_710,4,6,7.0,False,outgoing_original_ties,6.772500000000001,0.013902420242469703,1,4
sophomores,university,sophomores_711,4,6,8.75,False,outgoing_original_ties,,0.006199738750271721,2,0
sophomores,university,sophomores_712,4,6,6.63,False,outgoing_original_ties,7.126666666666668,0.009535553131445558,4,3
sophomores,university,sophomores_713,4,6,7.63,False,outgoing_original_ties,7.780000000000001,0.02593811400258635,5,5
sophomores,university,sophomores_714,4,6,8.88,False,outgoing_original_ties,,0.006199738750271721,0,0
sophomores,university,sophomores_715,4,6,7.88,False,outgoing_original_ties,7.6899999999999995,0.0108134987574289,0,2
sophomores,university,sophomores_716,4,6,8.63,False,outgoing_original_ties,7.38,0.008704858218689184,1,1
sophomores,university,sophomores_717,4,6,5.75,False,outgoing_original_ties,6.0,0.00799596015847601,0,1
sophomores,university,sophomores_718,4,6,6.38,False,outgoing_original_ties,8.072,0.024417616753959974,10,5
sophomores,university,sophomores_719,4,6,7.13,False,outgoing_original_ties,6.0,0.011329404730182882,11,2
sophomores,university,sophomores_720,4,6,8.25,False,outgoing_original_ties,7.75,0.012773518756816036,0,3
sophomores,university,sophomores_721,4,6,8.0,False,outgoing_original_ties,7.290000000000001,0.010523028465888713,6,2
sophomores,university,sophomores_722,4,6,7.38,False,outgoing_original_ties,8.5,0.009188585250910517,0,1
sophomores,university,sophomores_723,4,6,6.25,False,outgoing_original_ties,,0.006199738750271721,0,0
sophomores,university,sophomores_724,4,6,6.14,False,outgoing_original_ties,7.231999999999999,0.01556154863860799,10,5
sophomores,university,sophomores_725,4,6,6.71,False,outgoing_original_ties,8.29,0.009218219370952692,1,1
sophomores,university,sophomores_726,4,6,7.57,False,outgoing_original_ties,7.336363636363637,0.027045145423221253,12,11
sophomores,university,sophomores_727,4,6,7.29,False,outgoing_original_ties,7.694285714285714,0.01790837061164825,10,7
sophomores,university,sophomores_728,4,6,6.14,False,outgoing_original_ties,7.29,0.010248307849145787,0,1
sophomores,university,sophomores_729,4,6,7.57,False,outgoing_original_ties,6.86,0.007168376980994359,3,1
sophomores,university,sophomores_730,4,6,8.43,False,outgoing_original_ties,7.4475,0.00973403660193204,4,4
sophomores,university,sophomores_731,4,6,6.0,False,outgoing_original_ties,7.57,0.011672317691437055,3,2
sophomores,university,sophomores_732,4,6,8.14,False,outgoing_original_ties,7.1242857142857146,0.01487993951499637,7,7
sophomores,university,sophomores_733,4,6,7.29,False,outgoing_original_ties,7.75,0.01406662214161936,12,4
sophomores,university,sophomores_734,4,6,7.29,False,outgoing_original_ties,6.5225,0.012428816323202117,0,4
sophomores,university,sophomores_735,4,6,8.14,False,outgoing_original_ties,,0.006199738750271721,0,0
sophomores,university,sophomores_736,4,6,6.86,False,outgoing_original_ties,7.0,0.01568178467757411,4,4
sophomores,university,sophomores_737,4,6,6.57,False,outgoing_original_ties,8.145,0.012168092400932732,1,2
sophomores,university,sophomores_738,4,6,9.14,False,outgoing_original_ties,7.532307692307692,0.032808390074894146,7,13
sophomores,university,sophomores_739,4,6,8.14,False,outgoing_original_ties,7.330370370370372,0.05691437440102307,30,27
sophomores,university,sophomores_740,4,6,9.0,False,outgoing_original_ties,7.876666666666666,0.02390062027813768,0,6
sophomores,university,sophomores_741,4,6,6.86,False,outgoing_original_ties,,0.006199738750271721,0,0
sophomores,university,sophomores_742,4,6,8.43,False,outgoing_original_ties,7.858,0.01922459174944462,0,5
sophomores,university,sophomores_743,4,6,7.86,False,outgoing_original_ties,,0.006199738750271721,8,0
sophomores,university,sophomores_744,4,6,6.71,False,outgoing_original_ties,7.6642857142857155,0.023647528079757167,15,7
sophomores,university,sophomores_745,4,6,6.57,False,outgoing_original_ties,7.445833333333332,0.028123946566065133,21,12
sophomores,university,sophomores_746,4,6,6.0,False,outgoing_original_ties,,0.006199738750271721,0,0
sophomores,university,sophomores_747,4,6,8.0,False,outgoing_original_ties,8.07,0.013845606544661104,0,2
sophomores,university,sophomores_748,4,6,8.71,False,outgoing_original_ties,7.878,0.03999573281218547,8,15
sophomores,university,sophomores_749,4,6,8.29,False,outgoing_original_ties,7.5994117647058825,0.03686245919481558,21,17
sophomores,university,sophomores_750,4,6,7.71,False,outgoing_original_ties,7.4590000000000005,0.03611126539353496,0,10
sophomores,university,sophomores_751,4,6,8.86,False,outgoing_original_ties,,0.006199738750271721,8,0
sophomores,university,sophomores_752,4,6,8.29,False,outgoing_original_ties,,0.006199738750271721,2,0
sophomores,university,sophomores_753,4,6,8.0,False,outgoing_original_ties,8.43,0.01197810916449938,0,5
sophomores,university,sophomores_754,4,6,7.22,False,outgoing_original_ties,6.2,0.007429524470226952,0,1
sophomores,university,sophomores_755,4,6,7.88,False,outgoing_original_ties,7.243333333333333,0.013052531341269501,1,3
sophomores,university,sophomores_756,4,6,5.86,False,outgoing_original_ties,8.338333333333333,0.02845829380721756,4,6
sophomores,university,sophomores_757,4,6,7.71,False,outgoing_original_ties,7.1850000000000005,0.02086155744323703,3,8
sophomores,university,sophomores_758,4,6,7.14,False,outgoing_original_ties,7.57,0.008414329173516304,2,1
sophomores,university,sophomores_759,4,6,6.86,False,outgoing_original_ties,6.215,0.010832972164210624,0,2
sophomores,university,sophomores_760,4,6,6.86,False,outgoing_original_ties,,0.006199738750271721,3,0
sophomores,university,sophomores_761,4,6,8.71,False,outgoing_original_ties,7.51,0.027633355712406125,0,11
sophomores,university,sophomores_762,4,6,5.5,False,outgoing_original_ties,6.1,0.008385311657772634,2,2
sophomores,university,sophomores_763,4,6,8.14,False,outgoing_original_ties,7.713333333333334,0.015982409546107586,0,3
sophomores,university,sophomores_764,4,6,5.43,False,outgoing_original_ties,7.34,0.018001968083317426,1,8
sophomores,university,sophomores_765,4,6,5.33,False,outgoing_original_ties,6.2,0.007429524470226952,0,1
sophomores,university,sophomores_766,4,6,6.86,False,outgoing_original_ties,7.1675,0.01182925722785145,9,4
sophomores,university,sophomores_767,4,6,6.63,False,outgoing_original_ties,7.772,0.02822428013082305,5,10
sophomores,university,sophomores_768,4,6,8.14,False,outgoing_original_ties,8.29,0.009218219370952692,7,1
sophomores,university,sophomores_769,4,6,7.14,False,outgoing_original_ties,7.715,0.012012013758008052,0,2
sophomores,university,sophomores_770,4,6,6.0,False,outgoing_original_ties,,0.006199738750271721,3,0
sophomores,university,sophomores_771,4,6,7.57,False,outgoing_original_ties,7.251818181818181,0.02410414148852385,8,11
sophomores,university,sophomores_772,4,6,6.3,False,outgoing_original_ties,7.333333333333333,0.012707066494899905,7,3
sophomores,university,sophomores_773,4,6,7.29,False,outgoing_original_ties,,0.006199738750271721,1,0
sophomores,university,sophomores_774,4,6,8.0,False,outgoing_original_ties,,0.006199738750271721,0,0
sophomores,university,sophomores_775,4,6,7.43,False,outgoing_original_ties,6.2,0.007429524470226952,0,1
sophomores,university,sophomores_776,4,6,7.14,False,outgoing_original_ties,7.385,0.013422350904950264,0,4
sophomores,university,sophomores_777,4,6,8.86,False,outgoing_original_ties,7.307777777777779,0.027571865402108417,11,9
sophomores,university,sophomores_778,4,6,7.43,False,outgoing_original_ties,7.41125,0.018181748184636796,2,8
sophomores,university,sophomores_779,4,6,8.0,False,outgoing_original_ties,,0.006199738750271721,0,0
sophomores,university,sophomores_780,4,6,8.57,False,outgoing_original_ties,6.57,0.008502666705643045,0,1
sophomores,university,sophomores_781,4,6,8.0,False,outgoing_original_ties,8.285,0.013679481590736262,10,2
sophomores,university,sophomores_782,4,6,7.86,False,outgoing_original_ties,5.8,0.009012520503082613,0,1
sophomores,university,sophomores_783,4,6,6.0,False,outgoing_original_ties,7.096000000000001,0.014661184618358804,0,5
sophomores,university,sophomores_784,4,6,8.14,False,outgoing_original_ties,,0.006199738750271721,0,0
sophomores,university,sophomores_785,4,6,7.0,False,outgoing_original_ties,8.713333333333333,0.015804403192644794,0,3
sophomores,university,sophomores_786,4,6,7.86,False,outgoing_original_ties,8.43,0.00901905131155256,0,1
sophomores,university,sophomores_787,4,6,8.43,False,outgoing_original_ties,7.580666666666667,0.034430167815758056,26,15
sophomores,university,sophomores_788,4,6,7.29,False,outgoing_original_ties,,0.006199738750271721,0,0
sophomores,university,sophomores_789,4,6,8.57,False,outgoing_original_ties,8.43,0.00901905131155256,6,1
sophomores,university,sophomores_790,4,6,8.86,False,outgoing_original_ties,6.57,0.008502666705643045,2,1
