group,level,student_id,time_index,gpa,avg_friend_gpa,katz_centrality,eigenvector,betweenness,in_degree,out_degree
juniors,university,juniors_313,8,5.8,,0.008883015617422248,7.697901520606264e-83,0.0,2,0
juniors,university,juniors_314,8,6.0,,0.008883015617422248,7.697901520606264e-83,0.0,1,0
juniors,university,juniors_315,8,6.2,6.0,0.010425012513923405,0.00014407860849004428,0.0,0,1
juniors,university,juniors_316,8,5.6,,0.008883015617422248,7.697901520606264e-83,0.0,0,0
juniors,university,juniors_317,8,6.86,6.359999999999999,0.011093037778487738,1.9660750331738394e-05,0.0012000566322331106,3,2
juniors,university,juniors_318,8,5.14,7.285,0.01235219136016498,0.00041738144541643695,0.003483412450419095,7,2
juniors,university,juniors_319,8,9.0,,0.008883015617422248,7.697901520606264e-83,0.0,0,0
juniors,university,juniors_320,8,9.0,,0.008883015617422248,7.697901520606264e-83,0.0,0,0
juniors,university,juniors_321,8,8.29,5.14,0.010012503046030513,4.48986167769877e-05,0.0008019815721958322,8,1
juniors,university,juniors_322,8,7.43,7.0,0.016796930760324447,0.00013568737978317212,0.005274110420951923,8,6
juniors,university,juniors_323,8,7.0,4.67,0.011864600850278684,0.0003775585043350044,0.0008293751115524318,2,1
juniors,university,juniors_324,8,7.0,5.14,0.010012503046030513,4.48986167769877e-05,0.0,0,1
juniors,university,juniors_325,8,7.43,7.006363636363636,0.0251333271735425,0.0004894955636030508,0.0,0,11
juniors,university,juniors_326,8,6.43,6.86,0.00989736576703277,2.1162456870184073e-06,1.8759429127976515e-05,5,1
juniors,university,juniors_327,8,6.57,7.5,0.012080159919710886,1.7985083437454233e-05,0.0007670213979009611,3,2
juniors,university,juniors_328,8,5.14,4.57,0.011599787282304874,0.000634047908210585,0.00023708178354146827,1,2
juniors,university,juniors_329,8,8.0,7.6,0.015152541786799836,3.3074948032535466e-05,0.00016351154133228824,3,5
juniors,university,juniors_330,8,8.57,7.324999999999999,0.01916819057134357,0.0001684969577004477,0.008928756635858856,12,8
juniors,university,juniors_331,8,7.43,7.763333333333333,0.01299570570035622,2.2814907142312313e-05,0.0004592976377375704,5,3
juniors,university,juniors_332,8,7.86,7.5375,0.013766828371094235,1.7688344044266208e-05,0.0,0,4
juniors,university,juniors_333,8,7.57,7.272,0.020603109548089242,9.186375883767573e-05,0.0033462307508490175,9,10
juniors,university,juniors_334,8,7.43,7.38,0.013115149815369393,2.44896022353705e-05,0.0,1,3
juniors,university,juniors_335,8,6.86,8.29,0.009798561398067581,4.8298237048580794e-06,0.00023401076791232535,5,1
juniors,university,juniors_336,8,8.86,7.6433333333333335,0.017041393253956077,4.5337890496146606e-05,0.0,0,6
juniors,university,juniors_337,8,6.71,7.43,0.01007134619782162,2.454726154193107e-06,0.0,0,1
juniors,university,juniors_338,8,7.14,,0.008883015617422248,7.697901520606264e-83,0.0,5,0
juniors,university,juniors_339,8,6.38,8.57,0.010635759745127345,1.8133081786747582e-05,0.0,1,1
juniors,university,juniors_340,8,7.43,7.3925,0.014361190165143001,7.528811931161273e-05,0.0018545039475518332,4,4
juniors,university,juniors_341,8,5.86,5.64,0.010916239539002857,7.021722676892036e-05,0.0,0,2
juniors,university,juniors_342,8,6.14,8.57,0.010635759745127345,1.8133081786747582e-05,0.00016022387286860007,1,1
juniors,university,juniors_343,8,7.29,,0.008883015617422248,7.697901520606264e-83,0.0,0,0
juniors,university,juniors_344,8,7.43,,0.008883015617422248,7.697901520606264e-83,0.0,0,0
juniors,university,juniors_345,8,8.29,7.1579999999999995,0.026314702674681743,0.0030356551483455407,0.0,0,10
juniors,university,juniors_346,8,5.17,6.873333333333334,0.027191728041355643,0.0033188572828903883,0.002993345229364391,3,6
juniors,university,juniors_347,8,7.5,8.415,0.013126089296924914,0.0011403260415048903,0.0025193910140097063,12,2
juniors,university,juniors_348,8,6.86,7.644285714285714,0.02711809835424608,0.0025246042634768542,0.0048220231987686005,15,7
